# $Id: proplex.dat 23674 2014-06-27 15:36:10Z sean.kuhnberger $ -*- coding: cp1252-unix -*-

# lexicon of proper names and derivation and inflection endings
# =============================================================


# inflection endings for proper names with noun function
# ======================================================

propnflex % % 1
propnflex s s." 2
propnflex a a." 5
propnflex en N." 2
pname1 karlheinz -k."a."AR"l."h."^AI"n."ts"+ 
pname1 karola -k."a."r."^o."l."a."+ 
pname1 karoline -k."a."r."o."l."^i."n."@."+ 
pname1 karsten -k."^A."AR"s."t."N."+ 
pname1 Katarina -k."a."t."a."r."^i."n."a."+ 
pname1 Katerina -k."a."t."@."r."^i."n."a."+ 
pname1 katharina -k."a."t."a."r."^i."n."a."+ 
pname1 katherina -k."a."t."@."r."^i."n."a."+ 
pname1 kathy -k."^E."s."i."+ 
pname1 katja -k."^A."t."j."a."+ 
pname1 kerstin -k."^E."AR"s."t."I."n."+ 
pname1 kevin -k."^E."v."I."n."+ 
pname1 klara -k."l."^a."r."a."+ 
pname1 klaus -k."l."^AU"z."+ 
pname1 klemens -k."l."^e."m."E."n."s."+ 
pname1 knut -k."n."^u."t."+ 
pname1 konrad -k."^O."n."r."a."t."+ 
pname1 kurt -k."^U."AR"t."+ 
pname1 lena -l."^e."n."a."+ 
pname1 lene -l."^e."n."@."+ 
pname1 leo -l."^e."o."+ 
pname1 leon -l."^e."O."n."+ 
pname1 leonhard -l."^e."o."n."h."A."AR"t."+ 
pname1 leonore -l."e."o."n."^o."r."@."+ 
pname1 leopold -l."^e."o."p."O."l."t."+ 
pname1 lia -l."^i."a."+ 
pname1 liam -l."^AI"@."m."+ 
pname1 liesa -l."^i."z."a."+ 
pname1 liese -l."^i."z."@."+ 
pname1 lieselotte -l."i."z."@."l."^O."t."@."+ 
pname1 lilli -l."^I."l."i."+ 
pname1 lilly -l."^I."l."i."+ 
pname1 lilo -l."^i."l."o."+ 
pname1 lisa -l."^i."z."a."+ 
pname1 lissy -l."^I."s."i."+ 
pname1 lore -l."^o."r."@."+ 
pname1 lothar -l."^o."t."a."AR"+ 
pname1 lotte -l."^O."t."@."+ 
pname1 lucas -l."^u."k."A."s."+
pname1 lucia -l."u."t."sh"^i."a."+ 
pname1 lucy -l."^u."s."i."+ 
pname1 ludwig -l."^u."t."v."I."ch"+ 
pname1 lukas -l."^u."k."A."s."+ 
pname1 luigi -l."u."^i."d."jj"i."+ 
pname1 luise -l."u."^i."z."@."+ 
pname1 lutz -l."^U."ts"+ 
pname1 lutzi -l."^U."ts"i."+ 
pname1 luzia -l."^u."ts"j."a."+ 
pname1 lydia -l."^y."d."j."a."+ 
pname1 magda -m."^A."k."d."a."+ 
pname1 magdalena -m."A."k."d."a."l."^e."n."a."+ 
pname1 malte -m."^A."l."t."@."+ 
pname1 manfred -m."^A."n."f."r."e."t."+ 
pname1 manuel -m."^a."n."u."e."l."+ 
pname1 manuela -m."a."n."u."^e."l."a."+ 
pname1 mao -m."^a."o."+ 
pname1 marcel -m."A."AR"s."^E."l."+
pname1 margarete -m."A."AR"g."a."r."^e."t."@."+ 
pname1 marge -m."^A."AR"d."jj"+ 
pname1 margit -m."^A."AR"g."I."t."+ 
pname1 margot -m."^A."AR"g."O."t."+ 
pname1 maria -m."a."r."^i."a."+ 
pname1 marianne -m."a."r."i."^A."n."@."+ 
pname1 marie -m."a."r."^i."+ 
pname1 marien -m."a."r."^i."@."n."+ # Marienverehrung
pname1 marilyn -m."^E."r."i."l."I."n."+ 
pname1 mario -m."^a."r."i."o."+ 
pname1 marion -m."^a."r."i."O."n."+ 
pname1 mark -m."^A."AR"k."+ 
pname1 markus -m."^A."AR"k."U."s."+ 
pname1 marlene -m."a."AR"l."^e."n."@."+ 
pname1 martha -m."^A."AR"t."a."+ 
pname1 martin -m."^A."AR"t."i."n."+ 
pname1 martina -m."A."AR"t."^i."n."a."+ 
pname1 mary -m."^E."r."i."+ 
pname1 mathilde -m."a."t."^I."l."d."@."+ 
pname1 matthias -m."A."t."^i."A."s."+ 
pname1 max -m."^A."k."s."+ 
pname1 maximilian -m."A."k."s."i."m."^i."l."j."a."n."+ 
pname1 mechtild -m."^E."ch"t."I."l."t."+ 
pname1 meike -m."^AI"k."@."+ 
pname1 meinrad -m."^AI"n."r."a."t."+ 
pname1 melanie -m."^e."l."a."n."i."+ 
